A13,A14,A15,A16,A17,A18,A19,A20,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A1,A2,A6,A3,A4,A5,A7,A9,A10,A11,A12,A32,A33,A34,A35,A8,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80,A81,A82,A83,A84,Bankrupt?
150385,4211,12884366,12888577,-12738192,165260,87439,112025,68,0,68,-64703,-64635,-416950,-416950,-481585,222,-481363,150385,3609,146776,0,114,0,0,146617,0,0,0,0,0,0,79641986,-12738192,0.857041083,0.857041083,0,-0.155018587,85.70387339,0.971998537,-0.988331916,-1.011805836,0.011668084,0.031587697,-50.40855722,1,1.166805209,1,1.676470588,0,0,0,0.017787078,2156.132353,8.95E-06,3.181387387,-0.42718068,-133.3784982,-3.283132243,0.037788958,0.134274965,0,707986.7647,95151.47059,613161.7647,908947,0,0,0,-0.087963384,0,0,0.296585531,2.511114967,-0.01210035,0.204060918,0.296579719,0.606796599,0,0.608487048,-0.006044086,-0.161786121,0.011412912,0
204680,518004,178137,696141,-491461,30602,2691,6299,2742,-5565,-2823,-2073,-4896,-2316,-3023,-7212,0,-7212,204680,29049,175631,4,25438,5,1464,14418,0,0,0,-2138,482,939,553100,-492925,0.056078718,0.056069065,7.72E-06,-1.619583196,3.40111882,-1.537951925,-0.705979105,-1.412265558,0.294020895,0.875692795,-14.80566485,0.997029974,17.83207684,1.029540481,9.277169949,0.001771165,2226,0.01074316,0.121260282,5.107332625,0.051759957,0.042562107,-0.028894076,-0.248270164,-0.500208073,0.014674613,0.678868552,2.029540481,388.8037929,75.60175055,110.2479942,10789,0.296450361,-0.77972283,1.261755185,-0.613480351,-3.230755366,0.768088448,-0.36218965,2.596384714,0.525038558,-0.332225566,-0.314187904,-0.399411187,1.321546053,-0.402908068,-0.013039233,-1.206096547,0.019506418,0
220610,70881,85104,155985,64625,45539,10716,46696,7624,-4595,3029,-20065,-17036,-391,-1663,-17427,-328,-17755,220610,66344,154266,4079,22713,27827,1546,22802,0,0,52561,22436,-940,-23591,42265080,63079,0.935991309,0.543403733,0.057547157,-10.2441371,0.707062237,0.671696659,0.414302657,2.472851504,1.414302657,0.342351984,1.121304773,1.024508949,1.068385988,0.397298006,2.979144806,9.18686035,0.154461569,0.064826964,0.037487392,7.527896996,0.351458414,0.076282583,-0.073193471,-0.267620282,-0.778659767,0.274738878,0.959504365,0.602701994,349.5671563,263.1820567,21.81269675,31418,-1.263644044,2.942812172,9.639403144,3.492043446,1.018700538,6.7872453,-0.4254878,1.851931903,-0.099168627,4.438263197,-5.730881961,-3.615290144,-0.860150515,-0.41936851,-0.000420087,-0.002120923,0.000743356,0
402892,178967,182393,361360,41532,338967,65833,103110,101931,-89360,12571,3782,16353,-3721,-4151,12632,0,12632,402892,138346,264546,425,50368,42607,1603,112866,0,0,85481,-29121,-1378,27053,51324205,39929,0.773025195,0.534953371,0.002374739,3.939532643,0.896915302,0.551815375,0.114932477,9.050063863,1.114932477,0.364072687,0.098638834,1.04014626,1.293618898,0.123328526,0.494138192,3.389308726,1.49361503,0.499309929,0.090321236,8.978283351,1.212751613,0.031987319,0.041409802,0.091307302,0.11192033,0.304151016,1.294569348,0.876671474,88.02915698,3.710353082,4.072362677,-72008,-2.305335655,-0.285693263,7.37415059,7.493426966,-0.88950805,15.87807033,-0.368087833,2.008324126,0.04127716,-0.970937116,-1.427724918,-1.637618435,0.079982818,-0.378288255,0.000246122,-0.004345201,-0.001403003,1
1237539,549258,643022,1192280,45259,52658,0,54659,408741,-251858,156883,-130941,25942,-19895,-23880,6047,-2320,3727,1237539,523819,713720,36941,244310,137936,3172,353689,0,0,0,60983,12030,-69493,16918,42087,0.953684789,0.702553263,0.067256189,1.086348409,0.963428223,0.553605987,0.037960043,28.32893768,1.037960043,0.466401562,0.799251776,1.075367691,1.048564485,0.383820072,0.597713466,0.87922847,2.049092033,0.458542252,0.325237113,2.254476266,5.398042378,0.003063284,0.021322168,0.007115053,0.010537506,0.082348262,6.96055809,0.616179928,100.0631207,32.03520078,5.842330473,51346,16.36248994,0.149197169,5.012295877,6.373682915,4.856232562,-341.7620664,0.043521213,2.038215889,0.034907263,12.5703229,-17.86425339,0.349810084,0.253840252,0.036783147,0.220297908,-39.51182173,3.034992316,0
6301965,1236483,1303079,2539562,3762403,1576954,586697,48882,178507,-221747,-43240,-316023,-359263,-29161,-34915,-388424,36071,-352353,6301965,1339449,4962516,775778,181244,321640,73033,937562,0,0,3773243,-111910,-195114,818949,141465625,3689370,1.083273284,0.823148398,0.627406928,-10.28964628,0.402979388,0.79220513,1.481516498,0.688345707,2.481516498,0.135312356,1.705159474,1.019795521,0.923128092,0.242231397,1.015332732,7.438482886,0.717730033,0.179336877,0.03890893,21.68274746,0.048172405,0.062153455,-0.063372347,-0.263058168,-0.375818346,0.093651052,1.019611015,1.242231397,300.6123009,177.0367549,19.55945705,-640420,0.317607626,-0.626922194,1.974041121,1.81094074,1.898147556,5.652140283,-0.033395727,2.191882014,0.251333844,1.738928906,-4.191892382,-4.014381246,-1.407755271,-0.059446375,-0.002490732,-0.008483425,-0.004527036,0
327454,34190,63955,98145,229309,48426,8881,2631,0,0,0,0,0,0,0,0,0,0,327454,17717,309737,4,1,0,0,69107,0,0,210759,7,-10,0,9166,229309,0.518192454,0.518192454,0.000116993,0,0.299721488,0.895588388,2.336430791,0.428003262,3.336430791,5.64E-05,4.00141344,1,1.929784952,0,0,0,0,0,0,0,4.36E-06,0,0,0,0,0,0,0,0,0,0,7395,0,0,0.002133031,0,0,0,0,1.987684521,-0.004363174,0,0,0,0,0,0,-8.774601789,0.806785948,0
24693942,9953310,0,0,4036351,3742571,0,0,985729,-406922,578807,-424174,154633,513,73,155146,-48577,80569,24693942,10023263,9871707,0,0,0,103205,293844,-181125,0,4583048,1160408,-1557059,-237781,101484355,24590737,1.007028114,1.007028114,0,2118.260274,0.403066874,0.592753761,1.480977886,0,1.998829535,0,6.618942433,0.164141115,0.993020935,0.587186742,0,0,0,0.040883083,0.055118886,0.507671815,0,0.003556826,0.006826481,0.008038201,0.274189706,0.019960851,1.919261751,0.412813258,89.23345057,43.03150257,0.007405687,-2650653,14.40266107,1.177207934,5.1227766,6.138183957,4.397857232,2.806660228,0.01506555,2.235667642,0.198157665,0.299143618,0.301746563,1.114552565,0.472817582,0.017362947,0.000793906,0.000689298,-0.026118834,0
2658416,797293,707396,1504689,1153727,1447349,91387,106552,151802,-102746,49056,-185557,-136501,-35200,-44021,-171701,0,-171701,2658416,825938,1832478,65642,108851,482815,614864,0,0,0,371635,-327252,-14606,-182066,111476495,538863,1.035927821,0.430359981,0.082331088,-3.10081552,0.566009609,0.468797585,0.766754459,2.792340539,1.766754459,0.131790764,0.350198475,2.141039559,0.96531822,0.323157798,0.717059064,9.842119211,0.222277268,0.128868559,0.040371604,0,0.094347276,0.055750834,-0.044321492,-0.207886064,0,0.148822902,0.794992458,0.676842202,218.9193818,122.2362024,28.99895917,-94862,1.905941142,-2.155781874,10.6257808,2.898390365,1.113931434,-7.028721133,-0.426408503,1.742538313,-0.240706176,6.471958896,5.070819927,-26.35779305,-0.803637761,-0.46568503,-0.001540244,-0.006088736,-0.00085096,0
42759,39532,254246,293778,-251019,28047,6969,196832,0,0,0,0,0,0,0,0,0,0,42759,1130,41629,0,770,43,0,11370,0,0,22009,0,0,0,13852432,-251019,0.028584438,0.027496712,0,0,6.870553568,0.075469492,-0.85445132,-1.170341687,0.14554868,0.681415929,-7.168694311,1,34.9840708,0,0,0,0,0,0,0,0.003067497,0,0,0,0,0,0,0,0,0,0,4648,0,0,0,0,0,0,0,2.024874992,0.035226612,0,0,0,0,0,0,-0.02112611,0.000335537,0
203776,64319,25335,89654,114122,15000,99122,8104,42789,-22380,20409,-10386,10023,1025,-2067,11048,-846,10202,203776,126791,76985,11123,49899,40454,697,23369,0,0,12205,9280,230,1334,2544324,113425,1.971283758,1.342324974,0.172934903,4.849056604,0.439963489,0.680943781,1.272915877,0.790425391,2.272915877,0.39355317,0.993892501,1.00614503,0.50728364,0.47696838,1.166164201,1.982164731,0.551611949,0.347953171,0.184474795,1.145034054,0.4372426,0.054215779,0.053264532,0.080463124,0.436561256,0.089395559,0.982454421,0.52303162,83.38357989,24.27259342,4.830680782,-5614,0.909625564,0.21687817,4.931605854,1.968201662,0.726287498,12.37824168,0.167247504,2.217772633,0.180817282,3.348963764,3.952427184,1.737776564,0.231906803,0.138815515,0.004009709,0.014596018,-0.00220648,0
9803438,1232532,4698492,5931024,3872414,12326706,1048594,110767,528595,-513107,15488,-115713,-100225,-65391,-76516,-165616,20310,-145306,9803438,2047587,7755851,553568,523221,152483,2543368,1059799,0,0,2856476,-229,-558390,699118,2857082,1329046,1.661285062,1.537569816,0.449130733,-1.309856762,0.604994289,0.614839202,0.652908166,4.462617547,1.652908166,0.255530534,0.099365696,2.913679436,0.601943654,0.029300315,0.989833426,9.845235021,4.383094862,0.416303187,0.008129947,68.42710486,0.135114944,0.015774629,-0.010880571,-0.070964506,-0.137107131,0.037523364,0.689751283,0.970699685,129.5937343,21.89067244,14.47535448,-577636,0.001575984,-0.000433224,0.002486057,4.183336996,2.368170552,13.34352544,-0.166077287,2.176973003,0.137380966,2.671470929,-5.344885327,-1.913902997,-0.948594889,-0.185622445,-0.050858183,-1.359231902,-0.202176906,0
56548000,648000,3004000,3652000,52896000,43515000,10889000,1341000,0,0,0,616000,616000,-10000,-48000,606000,-8000,598000,56548000,2785000,53763000,990000,175000,0,4000,104000,0,0,52789000,-117000,3903000,-3887000,5576889591,52892000,4.297839506,4.297839506,1.527777778,12.83333333,0.064582302,0.988469972,14.48411829,0.069046359,15.48411829,0.062836625,0.972207926,1.000075626,0.232675045,0,0,0,0,0,0,0,0.003308379,0.010389249,0.010701969,0.214721724,5.75,0.011305203,1.030100334,0,0,0,0,2219000,-0.195652174,0,0.203267923,1.051686573,0,0,-0.771244462,1.949581937,-0.034539277,-0.743569218,-0.754414784,-0.756521739,0,-0.756521739,0.000107228,-0.000155463,0.000397892,0
5303189,13231,1587705,1600936,3702253,3223219,390969,199352,0,0,0,97494,97494,2268,-18262,99762,760,100522,5303189,174357,5128832,84140,148,0,0,0,0,0,3918667,9394,219922,-149605,8994720,3702253,13.1779155,13.1779155,6.359307686,5.338626656,0.301881755,0.997505086,2.31255528,0.432422095,3.31255528,0.000848833,1.024366469,1,0.075884536,0,0,0,0,0,0,0,4.00E-05,0.019900429,0.019300973,0.576529764,0,0.027151575,0.969877241,0,0,0,0,-199430,0.09345218,0,0.185973843,1.465744488,0,0,-0.555610396,2.041009674,0.104990575,-0.503857121,-0.474199572,-0.4758528,0,-0.4758528,0.011175668,-0.158601824,-0.022171896,0
12499733,3815568,4620470,8436038,4063695,2500000,1509797,139963,4221166,-2920832,1300334,-1179736,120598,-72370,-86370,48228,-3553,44675,12499733,5833816,6665917,241982,1388485,4016165,1220693,1775794,0,0,66262,4787,-290759,233091,1072645150,2843002,1.528950867,0.476377567,0.063419653,1.39629501,0.674897456,0.597090514,0.481706578,2.967299355,1.481706578,0.238006307,0.709013948,1.429367619,0.654043254,0.308050903,0.328933996,3.088564169,0.750133419,0.765503852,0.229078241,1.365644519,0.341680416,0.00363572,0.009814451,0.007657938,0.02515776,0.010993689,2.699451595,0.691949097,99.27330505,27.94810723,2.046117116,-25117,0.107151651,0.001134047,0.038957341,1.230095355,0.517655551,-14.00198994,0.083235473,2.027381647,0.03510034,-0.680375735,-0.677304017,-0.485393642,0.025040025,0.081358874,4.16E-05,-0.002425986,-2.34E-05,0
28987260,7462134,17773981,25236115,3751145,3079525,2636333,943011,3336280,-3265680,70600,0,70600,-156626,-191659,-86026,27389,-58637,28987260,6969309,22017951,1017532,2569936,33703,4032212,201938,0,0,41250,-244308,-527070,508715,0,-281067,0.93395656,0.929440023,0.136359385,0.368362561,0.870593323,0.603469041,0.148641936,-89.78683019,1.148641936,0.368750474,-0.049173195,13.3460883,1.07071361,0.021161293,0.770299855,0.477379603,131.8587608,0.437633524,0.010287491,2.860311615,0.685107081,0.002114691,0.002546126,-0.008413603,-0.290371302,0.01563176,-1.204017941,0.978838707,102.8076181,0,5.744691693,-234531,4.166447806,-0.073227667,0.881074935,-9.416041036,162.4400024,293.1227795,0.064876236,2.087371693,0.095117468,-0.527496641,-1.446543754,-0.801631901,-0.801631901,0.08967801,0,0,0,0
11242761,3988089,6331751,10319840,922921,536315,76258,821394,1414638,-902328,512310,-228377,283933,-38694,-97498,245239,-86563,158676,11242761,5119527,6123234,2390208,802449,118346,5573515,0,0,0,0,919368,-1256293,1643723,1139210,-4650594,1.2837043,1.254029436,0.599336675,2.912193071,0.917909755,0.149532397,0.089431716,-2.219036966,1.089431716,0.156742801,-7.5919017,0.198452284,0.778995599,0.362149186,0.567246886,0.231004665,8.679068157,0.226255733,0.129508848,0,0.869466617,0.016113751,0.02883376,0.03099427,0,0.171928042,1.789388439,0.637850814,92.94010199,16.1438474,6.892081225,779509,5.793995311,0.649896299,9.336299917,10.52160796,0.885250754,1.421699138,-0.337206366,2.29358779,0.330233176,-0.753325178,-0.561775038,-0.516735287,-0.349800997,-0.354350676,0.139285996,-4.564841425,0.684254001,0
245933,58375,178393,236768,9165,246150,116867,77067,24541,-25207,-666,-11536,-12202,-409,-744,-12611,0,-12611,245933,27676,218257,11530,1569,891,736,216039,0,0,0,-14871,-846,17,277730,8429,0.474107066,0.458843683,0.19751606,-16.40053763,0.962733753,0.75964592,0.038708778,28.08969035,1.038708778,0.056691718,0.023219298,1.087317594,2.109228212,0.027138258,0.063933825,1.337837838,32.63042071,0.431811563,0.019155821,324.3828829,0.171194763,0.049593472,-0.047985056,-0.455665559,-0.05837372,1.375995636,0.967567996,1.027138258,152.7525366,47.00704943,3.031661301,2967,1.179208627,-0.605965527,5.848104999,27.73338261,2.274689027,-21.88376198,-0.20627157,1.892285688,-0.063618919,31.45274975,9.928076256,17.71472393,-1.031965443,-0.193737383,-0.04540741,-0.752860692,0.010683037,0
11838318,4135701,0,0,845022,1202393,0,0,178498,-116381,62117,-44973,17144,1223,0,18367,0,3164,11838318,3010981,8121693,0,0,0,2568,9046,-17063,-10004,694030,116183,-436,5114,53587434,11835750,0.728046104,0.728046104,0,0,0.3493487,0.650434378,1.862469506,0,2.69184692,0,9.857686297,0.071395729,1.373539388,0.347998297,0,0,0,0.028140574,0.021389931,0.145628411,0,0.000286689,0.001553412,0.00105082,0.349767853,0.003744281,5.418457649,0.652001703,90.39541059,25.19524028,0,-1460748,36.72029077,0.650892447,1.052729962,15.008872,-6.271030437,-1.55508793,0.111996306,2.147608252,0.156719566,-0.894656237,-1.105840637,-1.420340313,-4.459400757,0.111996306,5.90E-05,-0.020988503,-0.027259152,0
40641233,18694456,0,0,4120741,3557260,279,0,1205453,-660384,545069,-107500,437569,-3356,-5391,434213,-143567,259183,40641233,26622499,12579093,0,0,0,0,65603,-41801,0,1374038,2003160,-3125,1288162,0,40641233,1.424085248,1.424085248,0,81.16657392,0.459987422,0.540012578,1.173972487,0,2.096963506,0,6.116287083,0.10139311,0.702205154,0.452169433,0,0,0,0.035325125,0.021805502,0.120357239,0,0.006828541,0.011528372,0.009735487,3.95077969,0.062897183,1.688262733,0.547830567,76.05788032,8.917809321,0.447217768,-3325830,7.728747642,1.661748737,5.277607166,9.78696042,1.266498283,1.713757633,0.178857327,2.150433748,0.152274559,0.424897867,0.589007418,0.782242298,0.435287271,0.178453752,0,0,0,0
11831574,3393125,0,0,1335711,985225,0,0,337514,-217944,119570,-48957,70613,7228,0,77841,-34276,42659,11831574,5554594,6272937,0,0,0,382,3661,-2582,-5446,0,585803,-1658,-111460,0,11831192,1.637014257,1.637014257,0,0,0.286785596,0.713182118,2.486925474,0,3.485733947,0,12.01124007,0.112897416,0.610868229,0.354266786,0,0,0,0.064231055,0.019018294,0.030618048,0,0.003500206,0.005793854,0.007679949,11.6522808,0.031937298,1.655289622,0.645733214,89.23392807,14.50517608,0,1305624,13.73222532,1.735640596,4.806561308,9.764584441,0.325685863,1.207747413,-0.214400928,1.942470653,-0.056761455,-0.243145964,-0.231133861,-0.090636309,-0.062328456,-0.214400928,0,0,0,0
823953,137272,241910,379182,444771,158190,352601,7254,99824,-83738,16086,-56602,-40516,-8300,-8362,-48816,10,-48806,823953,58263,765690,5661,40091,0,12628,50914,0,0,485302,16500,45828,-62128,77755200,432143,0.424434699,0.424434699,0.041239291,-4.845252332,0.460198579,0.818072147,1.172974983,0.87744566,2.172974983,0.688103942,0.846027044,1.029221809,2.356075039,0.161143613,0.401616846,0,0,0.610015152,0.311002842,3.16511252,0.090138521,0.057804036,-0.047985664,-0.837684294,-0.95859685,0.109732874,0.830143835,0.838856387,148.9541593,56.70179516,8.376743068,81743,-0.338073188,0.165290912,1.954199486,2.232038105,-26.27666337,-178.5642258,1.089274173,1.877825801,-0.047142537,1.056297759,-2.790520214,-2.123073511,-0.410639701,1.255834887,-0.000627688,-0.0041273,0.001051287,0
10033898,12631,0,0,5091765,2530000,22,0,55516,-42454,13062,-3134,9928,182,0,10110,-4426,5684,10033898,72350,6685945,0,0,0,0,0,0,0,3275603,2478365,0,-2472808,0,10033898,5.727970865,5.727970865,0,0,0.001258833,0.998741167,793.3866677,0,535.0562109,0,3.965933103,0.507456325,0.174581894,0.235283522,0,0,0,3.361095717,0.023061339,0,0,0.000503925,0.000880184,0.078562543,0,0.001116312,1.746657284,0.764716478,90.08934361,5.645219396,0,4969500,436.0248065,44.64235536,21.97236208,2.006738198,0.788390782,1.162506668,-0.751631708,1.839719485,-0.19889249,-0.92319213,-0.922675083,-0.88394548,-0.625741383,-0.751631708,0,0,0,0
1155001,177600,374180,551780,603221,512438,104159,8282,6302,-5070,1232,-3036,-1804,-4196,-5037,-6000,0,-6000,1155001,150482,1004519,58059,26709,51581,5345,11480,0,0,610071,-38523,-2749,20768,15049835,597876,0.847308559,0.556875,0.326908784,-0.358149692,0.477731188,0.841606198,1.093227373,0.922900401,2.093227373,0.177489667,0.969638192,1.008939981,1.1802076,0.195493494,4.238178356,41.86769481,0.123559087,0.028547297,0.00813153,9.318181818,0.044277305,0.005515286,-0.001658263,-0.039871878,-0.522648084,0.009946603,0.300666667,0.804506506,208.5528404,48.17518248,79.9270073,-24310,6.4205,-6.112821327,3.541089572,6.368257638,9.307246499,7.960456911,0.120938166,2.083147736,0.13149975,1.620959729,-3.564102564,-1.464948454,-4.167095116,0.076351082,-0.000398675,-0.026664611,-0.0016153,0
329442,469186,14496,483682,-154240,2250415,-37855,27765,278,-11,267,-16285,-16018,-10933,-11005,-26951,0,-26951,329442,1838,327604,37,15,0,1490,176,0,0,311770,-10442,192,10247,106507317,-155730,0.003917423,0.003917423,7.89E-05,-1.455520218,1.468185599,-0.428706722,-0.318887203,-3.105901239,0.681112797,0.008161045,-0.070384532,0.990432158,255.2698585,0.960431655,0.053956835,0,0,2.34E-05,0.136085627,0.65917603,9.73E-05,0.079721827,-0.047381701,-14.66322089,-153.1306818,0.17473418,0.594337872,0.039568345,9820.503597,5857.913669,3958.633094,8559,0.38744388,-37.56115108,3.088773394,-3.593755643,0.950226244,-0.170018161,-0.655290404,2.03168826,-0.049734052,-0.703572787,-0.659193222,-0.784228676,3.684210526,-0.780652282,-0.000253044,-0.004524046,8.04E-05,0
17498795,4464174,12196404,16660578,838217,906276,135416,2822431,2189228,-1616926,572302,-174550,397752,-142821,-155620,254931,-1517,253414,17498795,8173651,9325144,4131889,738394,398241,285067,1846657,0,0,3298452,2115732,-258031,-479296,242718712,553150,1.830943642,1.741735425,0.925566297,2.555918262,0.952098587,0.728596112,0.0503114,30.11945765,1.0503114,0.090338332,0.531011086,1.515352074,0.546166456,0.261417267,0.337285107,0.695858131,3.901914366,0.362200488,0.081441801,3.226717712,0.880910313,0.016346623,0.025657233,0.031003771,0.137228516,0.302325054,1.569573899,0.738582733,89.00913929,7.973130254,7.10844188,998963,8.348915214,0.966428348,13.6476571,13.38018001,3.961167017,-22.95572178,-0.061690224,2.309448071,0.295605972,-0.248570627,-3.236229505,1.894215237,0.558433566,0.005712117,0.001044065,-0.034966101,0.004115723,0
302122,10254,0,0,266657,180920,0,0,2125,191,2316,-778,1538,-16,-5916,1522,-207,918,302122,46711,255411,0,0,0,0,0,0,0,0,3456,435,0,180920161,302122,4.555393017,4.555393017,0,0.259972955,0.033939932,0.966060068,28.463819,0,29.463819,0,1.669920407,0.882613646,0.219520027,1.089882353,0,0,0,0.018626877,0.05186952,0,0,0.002953559,0.004948337,0.019652758,0,0.003442625,1.675381264,0.089882353,315.7647059,36.61176471,278.4,20835,3.764705882,1.626352941,1.111927969,1.12121185,1.045908708,1.457129655,11.26981132,1.933850222,-0.054394196,-0.818219093,-0.816583417,-0.642657993,-0.586132952,0.10754717,5.07E-06,0.000201509,0.000115161,0
4712576,877174,2384487,3261661,1450915,826831,489650,114500,366023,-207686,158337,-22674,135663,-33096,-41453,102567,-17351,85216,4712576,1115546,3597030,559289,290209,24225,232769,1437327,0,0,1399236,322692,-173903,32997,81911749,1218146,1.271749961,1.244132863,0.637603258,3.272694377,0.692118493,0.764472127,0.444839301,2.677561639,1.444839301,0.260149738,0.925304657,1.191084648,0.78631809,0.43258757,0.79287094,0.152996457,8.169538195,0.236767164,0.156349563,9.077644518,0.20001792,0.018672732,0.029726798,0.076389499,0.059287831,0.058732593,1.591989767,0.56741243,79.0015928,6.194692683,11.32524459,180032,3.786753661,0.881616729,7.070903617,2.455628317,0.905649112,-4.592666377,0.462673476,2.058981427,0.067463028,-0.558338338,-0.515719124,-0.311463678,0.101697038,0.744622842,0.001040339,-0.026200332,0.002197878,0
