Bankrupt?,Tobin's Q,EPS,Liquidity,Profitability,Productivity,Leverage Ratio,Asset Turnover,Operational Margin,Return on Equity,Market Book Ratio,Assets Growth,Sales Growth,Employee Growth
0,5.91,0.61,0.32,0.17,0.07,0.11,0.39,0.19,0.02,10157.32,0.547325754,1.193417993,0.381818182
0,1.29,0.61,0.43,0.17,0.04,0.01,0.74,0.05,0.03,23.03,0.445516646,0.352735376,0.892703863
0,2.53,0.59,0.3,0.17,0.08,0.33,0.82,0.1,0.02,112.5,0.136988312,0.106830711,0.114285714
0,1.05,0.59,0.03,0.17,0.07,1.48,0.42,0.16,0.05,58.8,0.001550681,-0.103442228,-0.031945789
0,1.95,0.58,0.02,0.17,0.09,1.53,0.55,0.16,0.03,463.9,0.100394744,0.174836518,0.033033033
0,0.88,0.58,0.17,0.17,0.02,0.9,1.1,0.02,0.18,0.6,0.490628953,-0.021373367,0.484978541
0,2.13,0.57,0.04,0.17,0.1,0.66,0.71,0.14,0.04,412.79,0.095412225,0.183085557,0.093598448
0,1.08,0.57,0.21,0.17,0.11,1.05,1.24,0.09,0.06,64.04,0.11543166,0.128459689,0.02739726
0,3.37,0.56,0.41,0.17,0.16,0.12,1.36,0.12,0.03,77.69,0.745403087,0.371857255,0
0,1.04,0.56,0.48,0.17,0.1,1.03,1.07,0.09,0.08,8.76,1.041941546,0.730088765,0.650887574
0,2.16,0.54,0.32,0.17,0.02,0.49,0.21,0.09,0.01,401.14,0.148628381,-0.196812761,-0.130434783
0,1.09,0.54,0.46,0.17,0.17,0.32,1.37,0.13,0.15,2.29,0.742838218,0.260223698,-0.050847458
0,2.3,0.52,0.12,0.17,0.11,1.41,0.51,0.21,0.03,74.19,0.126816226,0.021720756,0.053497942
0,2.14,0.52,0.05,0.17,-0.02,0.18,0.1,-0.15,0.02,76.73,0.232829863,-0.016651987,-0.008196721
0,1.52,0.51,0.17,0.17,0.08,0.23,1.97,0.04,0.04,137.51,0.151752047,0.058887938,0.043157297
0,1.26,0.51,0.33,0.17,0.01,1.88,1.62,0.01,0.05,3.4,0.180119299,0.180528091,0.122781065
0,0.84,0.51,-0.03,0.17,0.06,0.93,1.49,0.04,0.16,5.27,0.397343393,0.155230314,0.478873239
0,1.29,0.5,0.08,0.17,0.08,0.1,0.93,0.09,0.06,633.58,-0.076404578,0.137411626,0
0,0.94,0.5,0.15,0.17,0.09,1.29,1.15,0.08,0.13,2.32,1.304734139,0.189663761,0.230769231
0,1.66,0.49,0.02,0.17,0.05,0.02,1.12,0.05,0.03,53.36,0.136968279,0.140696008,0.192926045
0,0.82,0.49,0.28,0.17,0.07,0.97,1.4,0.05,0.12,2.64,-0.002143163,0.124713021,0.06377551
0,2.23,0.48,0.02,0.17,0.02,1.39,0.35,0.05,0.02,368.48,1.302570732,0.222162236,0.226568867
0,1.7,0.48,0.36,0.17,0.08,0.04,0.86,0.09,0.04,24.26,0.149517306,0.408299653,0.038369305
0,1.16,0.48,0.14,0.17,0.07,0.82,0.89,0.08,0.04,17.41,0.202236812,0.279319615,0.25
0,1.28,0.47,0.51,0.17,0.06,1.18,1.99,0.03,0.04,12.74,0.282420204,0.519345602,0.273529412
0,1.2,0.47,0.02,0.17,0.04,0.56,0.18,0.21,0.04,1355.92,0.03938552,-0.044586098,0.064761326
0,1.56,0.46,0.11,0.17,0.08,0.93,0.88,0.09,0.03,250.23,0.005462577,-0.030223089,0
0,1.53,0.46,0.34,0.17,0.11,0.92,0.78,0.14,0.07,25.61,0.741686788,0.30239252,0.369230769
0,1.31,0.46,0.16,0.17,0.07,0.42,1.61,0.04,0.03,86.81,-0.097549162,0.012723335,0
0,0.91,0.46,0.21,0.17,0.08,1.04,1.19,0.06,0.08,39.53,-0.008071454,-0.041283899,-0.033333333
0,1.7,0.45,0.15,0.17,0.05,0.67,0.31,0.17,0.03,472.75,0.039690845,0.374285521,0.142374155
0,1.06,0.45,0.55,0.17,0.1,0.17,0.91,0.11,0.09,2.94,0.654916865,0.101442241,0
0,1.04,0.45,0.48,0.17,0.09,0.76,1.64,0.05,0.05,12.62,0.116382714,0.407521973,0.229636049
0,0.89,0.45,0.1,0.17,0.08,0.82,0.89,0.1,0.07,58.19,-0.083443956,-0.055190836,-0.080139373
0,1.27,0.43,0.1,0.17,0.07,0.72,0.77,0.1,0.09,2487.71,-0.008236096,-0.018036074,0.014014501
0,3.4,0.42,0.58,0.17,0.17,0.64,0.61,0.28,0.04,75.08,0.018098426,0.198632234,0.028901734
0,1.47,0.42,0,0.17,0.11,2.1,2.59,0.04,0.02,2566.99,0.0328823,0.039238794,0
0,0.94,0.42,0.3,0.17,0.03,1.21,0.92,0.03,0.03,83.89,0.27813429,0.472228509,0.386503067
0,1.1,0.41,0.24,0.17,0.04,0.31,1.39,0.03,0.06,6.5,0.095827115,0.612497302,0.007997218
0,1.11,0.4,0.27,0.17,0.08,1.11,2.08,0.04,0.11,6.7,0.021839213,0.017496784,-0.016753927
0,0.87,0.4,-0.15,0.17,0.06,0.38,1.9,0.03,0.07,2.3,-0.089581478,-0.089681542,-0.052272727
0,0.76,0.4,0.34,0.17,0.06,1.68,1.16,0.05,0.19,10.44,-0.139021539,-0.188182389,-0.174074074
0,4.83,0.39,0.26,0.17,0.2,0.19,2.02,0.1,0.03,80.65,0.217695883,0.846196018,0.615853659
0,1.49,0.39,0.12,0.17,0.05,0.98,1.04,0.05,0.03,12.34,0.082017296,0.353326882,0.08893485
0,1.76,0.38,0.09,0.17,0.07,0.82,0.97,0.07,0.01,346.95,-0.146096622,-0.224918447,0.052177758
0,1.46,0.38,-0.2,0.17,0.06,0.32,0.64,0.1,0.03,2353.1,0.061706284,0.120172312,-0.147914631
0,6.18,0.37,0.5,0.17,0.15,1.49,0.54,0.29,0.01,499.09,1.492257384,0.342005795,0.575206612
0,1.59,0.37,0.24,0.17,0.06,0.65,0.47,0.12,0.02,70.64,0.458943358,0.168398137,0.543274244
0,1.2,0.37,0.31,0.17,0,0.32,0.2,0.01,0.01,93.93,0.177816008,0.146344702,-0.046752275
0,0.81,0.36,0.25,0.17,0.06,1.64,2.25,0.03,0.44,7.26,0.956857977,0.754688937,-0.321428571
0,1.55,0.35,0.03,0.17,0.1,0.47,0.48,0.21,0.05,90.05,0.080030865,0.121587242,0
0,1.39,0.35,0.27,0.17,0.06,0.44,1.78,0.03,0.04,101.21,0.082944303,0.041763852,0.111111111
0,1.22,0.35,0.06,0.17,0.04,1.61,0.4,0.09,0.03,48.64,1.225637737,0.701897611,1.731382979
0,1.05,0.35,0,0.17,0.09,0.16,0.35,0.26,0.11,656.61,-0.004395722,0.07434088,0.166951567
0,1,0.35,0.39,0.17,0.09,0.27,1.12,0.08,0.09,14.83,0.580528507,-0.006662364,0.231884058
0,4.51,0.34,0.31,0.17,0.1,0.18,1.14,0.09,0.02,56.88,0.371695342,0.23261729,0.203703704
0,1.02,0.34,-0.01,0.17,0.04,2.59,0.11,0.31,0.02,60.81,0.019637666,-0.037025993,0.012345679
0,0.99,0.34,0.28,0.17,-0.04,0.11,0.45,-0.09,0.06,140.91,-0.021462066,0.436063765,0.160703457
0,1.63,0.33,0.01,0.17,0.04,0.67,0.35,0.1,0.01,97.69,0.832575953,0.332674418,0.417964072
0,1.5,0.33,0.53,0.17,0.11,0.12,1.78,0.06,0.07,23.98,0.138039027,-0.194144616,-0.3640553
0,1.95,0.32,0,0.17,0.06,0.86,0.23,0.26,0.02,185.05,0.328204463,0.289573062,0.292929293
0,0.81,0.31,0.31,0.17,0.06,1.01,3.4,0.02,0.05,0.8,-0.026720047,-0.008134966,0.043422733
0,1.58,0.3,0.1,0.17,0.07,0.9,0.96,0.07,0.03,42.17,0.00174114,0.363447843,-0.033773862
0,1.34,0.3,0.3,0.17,0.06,0.47,0.83,0.07,0.04,13,0.195878877,0.381580785,0.082706767
0,1.17,0.3,0.11,0.17,0.04,0.01,0.22,0.2,0.06,7.55,0.110671937,-0.454089452,0
0,1.31,0.29,0.32,0.17,0.04,0.1,1.08,0.04,0.04,117.22,-0.029315193,-0.129216223,-0.093023256
0,1.16,0.29,0.15,0.17,0.1,0.76,0.94,0.1,0.07,4.78,1.564543045,2.354004107,1.366666667
0,1.09,0.29,0.08,0.17,0.03,1.48,2.1,0.01,0.03,4.6,0.160467466,0.222830814,0.0321489
0,0.92,0.29,0.27,0.17,0.03,0.37,1.25,0.02,0.03,15.41,-0.026413089,0.228875276,0.039078856
0,1.36,0.28,0.26,0.17,0.04,0.46,0.85,0.05,0.03,55.31,0.116360797,-0.104318958,-0.023703704
0,1.31,0.28,0.26,0.17,0.01,0.14,0.3,0.05,0.08,4944.77,0.13460724,0.242177193,0.099187935
0,1.21,0.28,0.36,0.17,0.1,0.85,2.03,0.05,0.05,20.02,0.549811683,0.429335931,0.653225806
0,1.98,0.26,0.17,0.17,0.04,0.71,0.23,0.17,0.01,577.18,1.289724854,0.395029392,0.362333675
0,1.19,0.26,0.17,0.17,0.04,2.38,1.63,0.02,0.05,7.65,-0.342558231,-0.410562856,-0.17190177
0,1.01,0.26,0.09,0.17,0.04,1.04,1.06,0.04,0.01,163.02,0.035519668,0.119287921,-0.031622774
0,0.95,0.26,0.37,0.17,0.06,0.26,0.76,0.08,0.07,6.88,-0.00413125,0.253312946,0.01
0,1.41,0.25,0.68,0.17,0.09,0.01,1.84,0.05,0.05,4.27,0.057986674,-0.047537379,-0.178899083
0,1.29,0.25,0.43,0.17,0.05,0.56,0.15,0.34,0.04,132.93,0.035684615,0.110987921,0.147345612
0,0.8,0.25,0.45,0.17,0.05,1.16,1.68,0.03,0.05,6.23,-0.032081295,0.046479308,-0.009201325
0,1.46,0.24,0.27,0.17,0.05,0.5,1.41,0.04,0.05,105.22,0.369302182,0.391345661,0.351648352
0,1.29,0.24,0.03,0.17,0.06,0.93,0.51,0.13,0.03,1825.13,0.053329792,0.133680497,-0.050497991
0,0.84,0.24,-0.04,0.17,0.11,0.72,0.32,0.35,0.01,76.28,-0.172879331,-0.183577348,-0.103679525
0,0.83,0.24,0.25,0.17,0.08,0.15,1.16,0.06,0.06,5.58,-0.038966069,0.025663224,0.020833333
0,1.98,0.23,0.1,0.17,0.11,0.1,0.73,0.15,0.09,106.45,0.095742306,0.094274411,0.280632411
0,1.28,0.23,0.12,0.17,0.06,0.27,2.01,0.03,0.02,27.08,-0.098181285,0.697491657,0.308900524
0,0.83,0.23,0.21,0.17,-0.03,0.38,0.26,-0.12,0.17,58.15,-0.068879251,-0.73996153,-0.041811847
0,0.75,0.23,0.28,0.17,0.05,1.01,1.42,0.03,0.09,1.58,0.071684258,0.084282277,-0.043165468
0,0.98,0.21,0.64,0.17,0.07,0.56,1.61,0.04,0.08,4.44,-0.155909172,-0.338563207,0.026521061
0,0.76,0.21,0.58,0.17,0.06,0.67,1.4,0.04,0.03,2.87,-0.170027735,-0.115790366,0.212121212
0,2.39,0.2,0.22,0.17,0,0.02,0.13,0.03,0.01,55.4,0.045821946,-0.037184905,0.028571429
0,2.09,0.2,-0.03,0.17,0.09,1.3,0.31,0.29,0.02,65.65,0.197704622,0.287499045,0.125
0,1.62,0.2,0.01,0.17,0.09,0.02,1.21,0.08,0.04,11.61,0.502503531,0.19461724,0
0,1.27,0.19,0.27,0.17,0.09,1.58,1.82,0.05,0.01,62.24,0.05698432,0.146898649,-0.139744553
0,1.04,0.19,0.03,0.17,0.06,1.46,1,0.07,0.01,85.4,-0.07661602,-0.019610707,-0.004112779
0,0.97,0.19,0.24,0.17,0.04,0.89,1.42,0.03,0.03,3.12,-0.048589285,-0.069060054,-0.045378151
0,0.66,0.19,0.08,0.17,0.04,0.43,0.83,0.05,0.11,1.19,0.12244228,0.280642243,0.300319489
0,3.38,0.18,0.29,0.17,0.11,0.14,3.08,0.04,0.02,145.63,0.326138209,0.568863844,0.297215952
0,1.16,0.18,0.43,0.17,0.06,1.19,1.76,0.03,0.02,4.16,0.155697586,-0.017943955,0.163586585
0,1.04,0.18,0.22,0.17,0.07,1.9,1.22,0.05,0.06,6.8,0.104501205,-0.111347536,0.027027027
0,0.96,0.18,0.43,0.17,0.13,0.2,1.16,0.11,0.14,1.89,0.102773246,0.04267615,0.032258065
0,1.65,0.17,0.2,0.17,0.08,1.94,1.51,0.05,0.02,19.9,1.006148967,0.658895394,-0.179435484
0,0.96,0.17,0.12,0.17,0.05,0.84,1.57,0.03,0.02,16.94,-0.053949762,0.03245963,-0.174484053
0,4.33,0.16,0.46,0.17,0.35,0.11,2.09,0.17,0.06,41.38,1.211881188,0.965944923,0.6
0,1.69,0.16,0.31,0.17,0.1,0.82,1.29,0.08,0.04,18.26,0.18998994,0.413070742,0.106694561
0,1.5,0.16,0.16,0.17,0.01,0.49,1.04,0.01,0.02,8.61,-0.112231817,-0.246847415,-0.213333333
0,1.18,0.16,0.53,0.17,0.08,0.83,1.69,0.05,0.07,3.35,0.194426272,0.189003701,-0.034883721
0,0.82,0.16,0.46,0.17,0.03,0.57,1.95,0.01,0.05,6.17,0.03526374,0.035762901,-0.112605042
0,0.74,0.16,0.32,0.17,0.04,1.04,3.21,0.01,0.04,0.53,0.021491461,-0.03445389,-0.122399021
0,1.27,0.15,0.23,0.17,0.03,0.5,0.73,0.04,0.04,5.88,1.068923019,0.25,1.895833333
0,0.77,0.15,-0.08,0.17,0.03,1.81,0.78,0.04,0.66,4.66,0.306193867,0.180719515,0.033854167
0,2.79,0.14,0.1,0.17,0.13,0.45,1.49,0.09,0.01,35.77,0.256918038,0.331162244,0.219020173
0,1.68,0.13,0.57,0.17,0.08,0.67,1.11,0.07,0.01,749.79,0.000236573,0.036427675,1.03225
0,0.83,0.13,0.64,0.17,0.07,0.07,0.72,0.09,0.11,19.23,0.093575938,0.103344145,0.058823529
0,1.78,0.11,0.12,0.17,0.04,1.46,0.59,0.06,0.01,173.11,0.068362451,0.154111008,0.277173913
0,1.25,0.11,0.4,0.17,0.09,0.68,1.36,0.07,0.07,33.83,0.202366627,0.182411368,0.160220994
0,0.69,0.11,0.26,0.17,0.05,0.83,0.45,0.11,0.09,10.67,0.395185741,0.185141813,0.012345679
0,3.59,0.1,0.43,0.17,0.09,0.16,1.32,0.07,0.02,7.53,0.051692589,-0.089739755,0
0,1.06,0.1,-0.03,0.17,0.05,0.56,0.76,0.07,0.01,563.66,-0.085972486,-0.080141878,-0.100686738
0,0.99,0.1,0.23,0.17,0.02,0.67,2.07,0.01,0.05,2.8,0.036416962,0.053518424,-0.192872117
0,0.73,0.1,0.34,0.17,0.01,0.36,1.42,0.01,0.06,2.71,-0.007197841,0.015567007,-0.097402597
0,1.34,0.08,0.09,0.17,0.02,0.28,1.31,0.02,0.01,43.27,0.030794774,-0.004930733,-0.023255814
0,2.3,0.07,0.38,0.17,0.15,3.56,2.4,0.06,0.09,328.14,5.903966597,2.484934913,0.068181818
0,1.4,0.07,0.21,0.17,0.05,1.85,1.13,0.05,0.01,2.26,0.041719635,0.068856933,0.030456853
0,1.38,0.07,0.1,0.17,0.21,2.46,2.36,0.09,0.16,58.17,0.097560976,0.387885149,0.182758621
0,0.81,0.07,0.06,0.17,0.02,0.62,2.1,0.01,0.01,1.77,0.012851139,-0.080056103,0.115384615
0,2.4,0.06,0.24,0.17,0.13,0.25,0.4,0.32,0.04,122.38,0.164511906,0.729783338,0.166666667
0,0.92,0.06,0.34,0.17,0.06,0.7,3.01,0.02,0.01,1.65,0.087552479,0.017164566,-0.015839493
0,0.52,0.06,0.39,0.17,0.02,0.07,0.45,0.05,0.04,14.27,0.00056243,-0.123706304,-0.073684211
0,1.28,0.05,0.31,0.17,0.17,0.38,1.1,0.16,0.12,84.5,0.146057834,0.800530592,2.57
0,1.04,0.05,0.04,0.17,0.05,1.75,0.43,0.12,0.03,7.98,-0.113125739,0.064497085,0.084210526
0,1.38,0.04,0.09,0.17,0.03,0.66,1.51,0.02,0.01,19,0.162084002,0.134732903,0.18134715
0,1,0.04,-0.12,0.17,0.07,0.5,1.68,0.04,0.01,38.4,-0.045194348,-0.073219125,-0.046104928
0,0.92,0.04,0.25,0.17,0.04,0.22,0.98,0.04,0.01,13.47,-0.114668507,-0.072466442,-0.075
0,1.15,0.03,0.2,0.17,0.05,0.9,0.72,0.07,0.03,13.38,0.15193709,0.306818182,0
0,0.84,0.03,0.62,0.17,0.04,1.01,2.24,0.02,0.01,5.76,0.076676619,0.155834591,0.047619048
0,0.62,0.02,0.58,0.17,0.04,0.55,1.19,0.03,0.01,1.55,-0.036738943,0.044363347,-0.158562368
0,11.36,0.01,0.16,0.17,0.14,2.13,7.76,0.02,0.01,409.49,0.191505216,0.080090537,-0.181818182
0,0.47,-0.01,0,0.17,-0.01,0.61,0.3,-0.04,-0.44,11.16,0.356963928,0.062110239,-0.52173913
0,0.93,-0.03,0.46,0.17,0.08,3.11,3.01,0.03,-0.02,2.79,-0.164353344,-0.150909539,0.003913894
0,1.89,-0.05,0.21,0.17,-0.02,0.03,0.93,-0.03,-0.01,55.16,0.052990928,-0.03358766,-0.008797654
0,0.38,-0.08,0.43,0.17,-0.02,0.11,1.24,-0.01,-0.13,0.46,0.003643569,0.107678276,-0.214705882
0,0.83,-0.11,0.04,0.17,0.06,1.77,0.49,0.11,-0.22,2.78,-0.110044444,0.025580589,-0.13592233
0,1.66,-0.12,0.14,0.17,-0.07,0.63,1.51,-0.05,-0.11,53.75,-0.103280529,-0.023867496,0.0625
0,0.83,-0.12,0.01,0.17,-0.02,1.07,0.33,-0.06,-0.18,5.18,-0.010010764,-0.214334646,0.014084507
0,1.48,-0.13,0.19,0.17,0.05,0.59,1.67,0.03,-0.01,136.19,-0.001943985,0.083281091,-0.001092896
0,0.59,-0.13,0.08,0.17,-0.01,0.38,0.1,-0.11,-0.02,35.07,0.050024648,0.067642838,0.144849785
0,1.06,-0.15,0.17,0.17,0.03,0.91,0.46,0.06,-0.01,36.73,0.235924328,0.023552196,-0.065088757
0,0.53,-0.15,-0.07,0.17,-0.06,0.29,0.35,-0.16,-0.26,9.27,-0.161212959,-0.39809842,-0.285276074
0,3.87,-0.16,0.26,0.17,0.03,1.08,0.39,0.08,-0.01,4651.15,0.159382795,0.272095327,0
0,0.96,-0.16,0.13,0.17,0.02,0.51,0.41,0.05,-0.01,140.45,0.02020157,0.0141864,-0.009085903
0,1.25,-0.17,0.1,0.17,0.01,0.28,1.45,0.01,-0.02,83.47,0.176972833,0.11691252,0.087744743
0,1.16,-0.19,0.03,0.17,0.09,1.78,0.95,0.1,-0.02,465.22,0.016400066,0.009879356,-0.072727273
0,2.38,-0.2,0.13,0.17,-0.03,0.06,0.12,-0.28,-0.01,48.58,0.254832364,-0.295855039,-0.112676056
0,1.09,-0.2,0.2,0.17,-0.11,0.03,1.27,-0.08,-0.14,29.27,0.005946877,-0.034007674,-0.169684211
0,0.97,-0.2,0.26,0.17,0.02,1.34,1.27,0.02,-0.02,16.41,-0.005368819,0.007436766,-0.024390244
0,0.71,-0.22,0.41,0.17,0.06,0.2,1.96,0.03,-0.09,5.54,-0.106331838,-0.009380269,-0.094444444
0,0.55,-0.22,-0.1,0.17,0.05,0.43,0.49,0.1,-0.54,6.45,-0.109439554,-0.112888774,-0.216346154
0,1.43,-0.25,0.25,0.17,0.08,0.04,1.21,0.07,-0.03,131.75,-0.011279266,-0.344047137,-0.12244898
0,1.68,-0.27,0.63,0.17,0.07,0.03,0.86,0.08,-0.03,131.66,-0.102953999,-0.119432694,-0.355242567
0,0.76,-0.28,0.08,0.17,-0.02,0.92,0.52,-0.03,-0.41,9.25,0.200840759,0.237131969,-0.071428571
0,0.78,-0.29,0.35,0.17,0.08,0.65,1.7,0.05,-0.03,13.49,-0.012229382,-0.084147205,-0.071428571
0,0.86,-0.3,0.03,0.17,-0.04,0.4,0.72,-0.06,-0.11,3.48,0.012955435,-0.031635686,0.138613861
0,1.25,-0.36,-0.08,0.17,-0.24,1.49,0.51,-0.47,-0.48,2.97,-0.052083333,-0.340059347,-0.133333333
0,1.08,-0.4,0.28,0.17,-0.14,0.06,2.8,-0.05,-0.22,30.75,-0.204091807,-0.21268877,-0.023904382
0,0.89,-0.41,-0.09,0.17,0.01,1.25,1.2,0.01,-0.1,2.35,0.010209832,0.091390886,0.114911081
0,0.94,-0.42,0.12,0.17,-0.02,1.25,0.72,-0.03,-0.09,7.83,0.032854675,0.074224399,0.042993631
0,1.55,-0.43,0.22,0.17,0.01,0.68,1.04,0.01,-0.01,65.01,0.436083761,0.476607653,0.254237288
0,1.24,-0.44,0.05,0.17,-0.09,1.55,0.25,-0.37,-0.06,29.27,0.249586404,-0.034389914,-0.103641457
0,4.44,-0.45,0.23,0.17,0.1,0.19,1.1,0.09,-0.02,90.71,0.504278066,2.146973779,1.544973545
0,1.28,-0.46,0.09,0.17,-0.01,0.61,0.03,-0.38,-0.01,139.53,0.497809375,0.063379012,0.153846154
0,1.53,-0.48,0.07,0.17,0.07,1.3,0.86,0.08,-0.02,1681.31,0.034317413,-0.054749108,0.035087719
0,0.87,-0.5,0.05,0.17,0.01,0.6,1.13,0.01,-0.38,12.22,0.003121175,0.158216911,0.048166786
0,1.32,-0.52,0.19,0.17,0.05,0.23,4.29,0.01,-0.01,641.06,0.156081822,0.158381782,0.024390244
0,0.85,-0.55,0.27,0.17,0.01,1.2,0.92,0.01,-0.09,12.07,-0.06058466,-0.110109098,-0.107142857
0,1.16,-0.56,0.15,0.17,-0.01,1.15,0.46,-0.03,-0.06,31.75,-0.021179269,0.210459699,0.206896552
0,0.81,-0.56,0.12,0.17,0.04,0.86,1.54,0.03,-0.06,6.22,-0.046393911,0.000725925,-0.0625
0,0.6,-0.56,0.07,0.17,-0.01,1.01,0.1,-0.11,-0.49,19.54,-0.103752889,-0.139119924,0.2
0,0.97,-0.61,0.14,0.17,-0.03,0.79,0.3,-0.08,-0.11,68.55,0.212080911,-0.068255109,0.016192733
0,1.01,-0.7,0.11,0.17,0.06,0.41,0.62,0.1,-0.03,162.78,-0.050183868,0.009578667,0
0,0.93,-0.73,0.31,0.17,0.01,1.61,0.6,0.02,-0.1,34.9,0.062888285,-0.351131998,-0.125628141
0,0.56,-0.74,0.53,0.17,0.04,0.57,1.39,0.03,-0.41,8.52,0.156111523,0.439366791,0.15
0,0.76,-0.82,0.44,0.17,0.03,0.1,0.82,0.04,-0.23,3.12,-0.183415706,-0.021333811,-0.081081081
0,0.85,-0.85,0.33,0.17,-0.04,0.85,1.2,-0.03,-0.17,2.31,-0.178828865,-0.17034686,-0.291330645
0,1.02,-0.87,0.24,0.17,0.04,3.39,1.48,0.03,-0.05,6.64,0.141585922,-0.036863046,0.190513219
0,0.84,-0.89,0.01,0.17,0.04,2.69,0.12,0.31,-0.12,21.3,-0.020581343,-0.059898561,0.00621118
0,3.14,-0.9,0.49,0.17,-0.06,1.25,0.51,-0.12,-0.05,3440.34,0.42970335,-0.199064452,0.615261595
0,0.92,-0.95,0.48,0.17,0.03,0.02,2.18,0.01,-0.1,7.48,-0.040353305,0.065257941,-0.043593131
0,0.83,-0.99,0.34,0.17,-0.02,1.2,2.03,-0.01,-0.28,0.71,-0.172649265,0.153253398,0.004950495
0,1.28,-1,0.43,0.17,-0.03,0.05,1.18,-0.03,-0.06,146.67,0.081978616,0.208420934,0.311169514
0,3.21,-1.1,-0.07,0.17,-0.08,0.64,0.4,-0.2,-0.02,191.86,0.100785909,-0.365254537,0.083333333
0,1.03,-1.12,0.06,0.17,0.04,3.48,0.1,0.43,-0.05,121.11,0.018891416,0.050022413,0.114457831
0,0.82,-1.14,0.54,0.17,-0.06,0.67,1.1,-0.05,-0.15,3.06,-0.075208596,0.105976392,-0.20056338
0,0.51,-1.21,0.08,0.17,-0.05,0.42,0.66,-0.08,-0.71,9.28,0.218044865,-0.284426718,0.186567164
0,2.53,-1.28,0.31,0.17,0.06,0.17,1.11,0.05,-0.05,51.75,0.064765772,0.215847391,0.252336449
0,0.87,-1.29,0.04,0.17,-0.04,0.94,1.47,-0.03,-0.12,7.59,-0.058995375,-0.06588746,-0.111111111
0,0.88,-1.3,0.1,0.17,0.01,2.71,0.61,0.01,-0.17,0.62,-0.120119344,-0.00840568,-0.061002179
0,0.88,-1.33,0,0.17,0.02,1.04,0.35,0.06,-0.12,685.95,-0.067158849,-0.04965685,-0.023601545
0,0.82,-1.33,0.21,0.17,-0.01,1.17,1.73,-0.01,-0.15,69.54,-0.187800945,0.100121573,0.001912046
0,0.74,-1.36,-0.01,0.17,0.02,1.41,0.35,0.05,-1.28,22.45,-0.011513668,-0.005875348,-0.073561821
0,1.18,-1.38,0.37,0.17,0.03,0.32,0.78,0.04,-0.06,140.99,-0.116655901,-0.445300918,-0.350518276
0,0.85,-1.42,0.04,0.17,0.01,2.79,0.54,0.01,-0.25,0.4,-0.005577863,0.034024991,-0.023404255
0,0.83,-1.54,0.08,0.17,0.01,0.45,0.71,0.01,-0.09,992.65,-0.019769056,-0.05667771,-0.051194414
0,1.23,-1.63,0.19,0.17,-0.01,0.4,0.25,-0.05,-0.05,6.78,-0.121506941,-0.250357606,-0.151219512
0,0.66,-1.73,0.3,0.17,0.02,0.19,3.54,0.01,-1.11,8.93,-0.036402485,0.002936053,-0.106405506
0,0.91,-1.74,0.06,0.17,-0.04,1.38,0.31,-0.12,-0.25,232.31,0.026257311,0.151018992,0.153846154
0,0.83,-1.77,0.08,0.17,0.02,3,0.59,0.04,-0.51,0.23,0.005042331,0.062800471,-0.071895425
0,1.24,-1.8,0.17,0.17,-0.06,0.65,1.94,-0.03,-0.23,30.8,-0.119612623,0.067889513,0.000549451
0,0.92,-1.88,0.21,0.17,-0.03,2.35,1.84,-0.01,-0.44,0.56,-0.162683983,-0.06477956,-0.08
0,2.28,-1.89,-0.02,0.17,0.19,1.55,0.7,0.27,-0.05,7182.8,0.086988554,0.093621703,-0.003694581
0,0.92,-2.07,-0.02,0.17,-0.06,1.42,0.17,-0.36,-0.14,37.96,-0.02755462,-0.005626578,-0.064516129
0,1.11,-2.1,-0.03,0.17,0.05,1.24,1.38,0.04,-0.05,75.5,-0.036893158,-0.017980057,0.037684326
0,0.99,-2.25,0.06,0.17,0.06,1.36,0.66,0.09,-0.16,96.35,-0.216255708,-0.192209269,-0.047848876
0,1.02,-2.26,0.07,0.17,-0.02,1.27,0.52,-0.05,-0.09,38.82,0.036540038,0.159370812,-0.041666667
0,1.34,-2.3,0.02,0.17,-0.08,0.76,0.16,-0.5,-0.06,769.7,-0.131633328,0.113703582,-0.050521921
0,0.92,-2.35,0.3,0.17,-0.1,1.57,0.44,-0.22,-0.63,22.64,-0.239033566,-0.230794862,-0.526592022
0,1.17,-2.41,-0.02,0.17,0.07,0.89,0.5,0.15,-0.1,499.77,-0.051702016,0.126577254,-0.002762431
0,1.17,-2.48,0.15,0.17,-0.03,0.85,1.41,-0.02,-0.1,93.15,-0.102198562,-0.271450885,-0.710732984
0,1.83,-2.59,0.16,0.17,-0.01,0.27,0.68,-0.01,-0.07,168.81,-0.171465323,-0.332140206,-0.035985808
0,1.01,-2.78,0.12,0.17,-0.14,1.38,0.34,-0.42,-0.22,756.58,-0.193798233,-0.0260048,-0.04918272
0,1.57,-3.15,0.21,0.17,0.12,1.69,1.78,0.07,-0.06,43.26,0.32909896,0.207933887,0.154973495
0,1.08,-3.71,0.41,0.17,-0.07,1.19,0.71,-0.1,-0.19,138.21,0.049289308,-0.59117659,-0.205
0,1.36,-3.94,0.27,0.17,0.04,0.37,2.1,0.02,-0.43,19.46,-0.258935896,-0.03362227,-0.036827195
0,1.17,-4.32,-0.02,0.17,-0.09,0.96,0.19,-0.47,-0.13,43.33,0.075879046,-0.100583392,0.042079208
0,1.03,-5.22,0.04,0.17,-0.03,0.56,1.57,-0.02,-0.28,8.98,-0.079715446,-0.022623872,-0.094285714
